49,services,married,secondary,no,2201,yes,no,unknown,15,may,233,3,-1,0,unknown,no,2.201
78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,yes,0.229
28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,-1,0,unknown,no,4.937
37,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,157,1,-1,0,unknown,no,-0.067
42,services,married,secondary,no,-91,yes,yes,cellular,5,feb,43,1,-1,0,unknown,no,-0.091
36,blue-collar,married,secondary,no,-231,no,yes,cellular,15,jul,779,2,-1,0,unknown,no,-0.231
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no,4.287
30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,unknown,no,0.868
32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158,1,167,1,success,no,6.402
43,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,no,2.567
32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282,6,-1,0,unknown,yes,0.874
49,unknown,married,unknown,no,301,no,no,cellular,14,aug,789,2,-1,0,unknown,no,0.301
32,technician,single,secondary,no,29,no,no,cellular,19,aug,156,2,-1,0,unknown,no,0.029
34,services,divorced,secondary,no,991,yes,no,cellular,6,may,89,1,344,1,failure,no,0.991
33,self-employed,married,tertiary,no,263,no,no,cellular,4,may,119,2,-1,0,unknown,no,0.263
50,technician,married,secondary,no,0,no,no,cellular,7,jul,152,2,-1,0,unknown,no,0.0
33,technician,married,tertiary,no,75,no,no,cellular,21,jul,204,4,-1,0,unknown,no,0.075
33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,0,unknown,no,1.808
39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,-1,0,unknown,yes,0.003
50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,unknown,no,0.032
44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,-1,0,unknown,no,0.759
49,blue-collar,married,secondary,no,-55,no,no,unknown,17,jun,150,3,-1,0,unknown,no,-0.055
30,management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,-1,0,unknown,no,0.162
40,unemployed,married,secondary,no,219,yes,no,cellular,17,nov,204,2,196,1,failure,no,0.219
35,blue-collar,married,primary,no,793,yes,no,cellular,17,apr,106,1,-1,0,unknown,no,0.793
30,services,married,secondary,no,227,no,yes,unknown,3,jun,23,1,-1,0,unknown,no,0.227
41,entrepreneur,married,tertiary,no,221,yes,no,unknown,14,may,57,2,-1,0,unknown,no,0.221
38,unemployed,married,tertiary,no,1449,no,no,unknown,26,may,535,6,-1,0,unknown,no,1.449
34,admin.,single,primary,no,0,yes,yes,cellular,6,may,172,4,-1,0,unknown,no,0.0
26,technician,single,secondary,no,7,yes,no,cellular,22,jul,188,2,-1,0,unknown,no,0.007
34,services,divorced,secondary,no,44,no,no,unknown,9,jun,118,1,-1,0,unknown,no,0.044
30,self-employed,married,secondary,no,123,no,yes,unknown,17,jul,66,1,85,5,other,no,0.123
50,blue-collar,married,primary,no,2142,yes,no,cellular,29,jan,309,2,224,1,other,no,2.142
49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown,no,0.489
54,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,unknown,no,1.956
26,technician,single,secondary,no,455,no,no,cellular,29,jan,240,1,182,8,other,no,0.455
58,admin.,married,secondary,no,3496,yes,no,unknown,2,jun,111,4,-1,0,unknown,no,3.496
33,admin.,divorced,secondary,no,661,yes,no,cellular,18,nov,411,1,173,2,other,no,0.661
36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,yes,-0.308
38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no,0.279
54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,no,0.0
33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,unknown,no,0.28
35,technician,married,tertiary,no,188,no,no,cellular,26,aug,286,2,-1,0,unknown,no,0.188
46,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,-1,0,unknown,no,0.966
38,blue-collar,married,primary,no,1679,yes,no,unknown,20,jun,21,18,-1,0,unknown,no,1.679
46,blue-collar,married,secondary,no,-1400,yes,no,telephone,6,may,309,3,355,4,failure,no,-1.4
37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no,0.0
31,management,single,tertiary,no,6248,yes,no,unknown,9,may,154,2,-1,0,unknown,no,6.248
35,management,divorced,tertiary,no,649,no,no,cellular,16,apr,177,1,-1,0,unknown,no,0.649
57,retired,married,tertiary,no,0,yes,yes,unknown,28,may,648,1,-1,0,unknown,yes,0.0
31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown,no,3.242
58,retired,married,unknown,no,937,no,no,cellular,5,aug,155,1,-1,0,unknown,no,0.937
49,technician,married,tertiary,no,279,yes,no,unknown,19,may,168,4,-1,0,unknown,no,0.279
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,unknown,no,-0.314
43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,unknown,no,10.91
33,technician,divorced,secondary,yes,10,yes,yes,cellular,18,nov,167,5,-1,0,unknown,no,0.01
35,housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,5,179,4,failure,yes,1.265
69,retired,married,primary,no,579,no,no,cellular,14,aug,230,1,-1,0,unknown,no,0.579
38,blue-collar,single,secondary,no,578,yes,no,unknown,21,may,112,2,-1,0,unknown,no,0.578
26,self-employed,single,tertiary,no,211,no,no,cellular,29,jan,168,3,-1,0,unknown,no,0.211
28,technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no,0.003
53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown,no,2.581
43,blue-collar,single,primary,no,2,yes,no,cellular,30,jul,783,3,-1,0,unknown,no,0.002
42,entrepreneur,divorced,tertiary,yes,2,yes,no,unknown,5,may,380,1,-1,0,unknown,no,0.002
34,admin.,married,secondary,no,645,yes,no,unknown,19,may,420,1,-1,0,unknown,no,0.645
35,management,married,tertiary,no,106,no,yes,cellular,11,aug,588,2,-1,0,unknown,no,0.106
36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,no,0.491
47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,other,no,0.826
39,blue-collar,married,primary,no,1506,yes,no,cellular,11,may,299,2,-1,0,unknown,no,1.506
35,services,married,secondary,no,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,no,0.0
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no,0.072
54,management,married,tertiary,no,55,yes,no,cellular,2,jun,112,2,-1,0,unknown,no,0.055
32,self-employed,married,secondary,no,-33,yes,no,unknown,28,may,234,3,-1,0,unknown,no,-0.033
46,entrepreneur,single,tertiary,no,1410,yes,no,cellular,19,nov,93,1,189,8,failure,no,1.41
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no,2.805
36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197,3,-1,0,unknown,no,16.43
39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,no,12.437
52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,unknown,no,0.0
52,admin.,married,secondary,no,395,yes,no,unknown,15,may,391,3,-1,0,unknown,no,0.395
48,admin.,married,secondary,no,8,no,yes,cellular,7,jul,46,1,-1,0,unknown,no,0.008
31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,unknown,no,1.588
32,blue-collar,married,secondary,no,687,yes,no,unknown,9,may,61,1,-1,0,unknown,no,0.687
41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,-1,0,unknown,no,0.552
57,management,married,tertiary,no,320,no,no,cellular,7,aug,76,2,-1,0,unknown,no,0.32
31,services,single,secondary,no,2070,no,no,cellular,29,aug,319,2,-1,0,unknown,no,2.07
56,blue-collar,married,secondary,no,2190,no,yes,cellular,30,jan,90,2,232,1,failure,no,2.19
32,technician,single,secondary,no,309,yes,yes,cellular,16,apr,346,1,234,3,failure,no,0.309
43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332,1,-1,0,unknown,no,0.104
37,management,married,tertiary,no,502,yes,no,cellular,7,may,551,1,351,1,failure,no,0.502
34,blue-collar,single,primary,no,464,yes,no,cellular,18,may,173,1,299,2,other,no,0.464
53,admin.,single,secondary,no,1178,yes,no,unknown,15,may,295,2,-1,0,unknown,no,1.178
28,admin.,single,unknown,no,174,no,no,cellular,28,sep,184,1,-1,0,unknown,no,0.174
46,technician,married,tertiary,no,342,yes,yes,cellular,5,may,84,1,-1,0,unknown,no,0.342
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown,no,0.0
36,management,married,tertiary,no,0,yes,no,cellular,28,jan,60,1,250,1,other,no,0.0
63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,-1,0,unknown,yes,1.49
26,management,single,tertiary,no,122,no,yes,cellular,8,jul,160,1,-1,0,unknown,no,0.122
35,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7,7,367,25,failure,no,0.305
31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,jun,184,1,-1,0,unknown,no,-0.045
32,management,single,tertiary,no,1831,yes,no,cellular,20,apr,86,2,-1,0,unknown,no,1.831
33,services,married,secondary,no,-333,yes,no,cellular,30,jul,329,5,-1,0,unknown,no,-0.333
36,technician,married,tertiary,no,60,no,no,cellular,19,aug,209,2,-1,0,unknown,no,0.06
40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no,1.871
53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,failure,no,0.225
38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,no,0.846
43,unemployed,single,unknown,no,3274,yes,no,cellular,22,may,680,1,95,1,failure,no,3.274
46,technician,married,secondary,no,2098,no,no,cellular,7,aug,110,2,-1,0,unknown,no,2.098
32,blue-collar,married,secondary,no,478,yes,no,unknown,3,jun,200,1,-1,0,unknown,no,0.478
51,admin.,single,tertiary,no,16,yes,no,cellular,30,jan,158,1,-1,0,unknown,no,0.016
32,technician,married,secondary,no,5122,no,no,cellular,13,aug,31,1,-1,0,unknown,no,5.122
45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,failure,no,7.108
54,technician,married,secondary,no,0,no,no,telephone,14,aug,159,2,106,6,success,no,0.0
29,student,single,unknown,no,145,no,no,cellular,14,aug,105,1,-1,0,unknown,no,0.145
49,management,single,tertiary,no,588,no,no,cellular,28,aug,70,9,-1,0,unknown,no,0.588
26,technician,single,secondary,no,261,yes,no,unknown,27,may,371,2,-1,0,unknown,no,0.261
53,technician,married,unknown,no,619,no,no,unknown,17,jun,198,6,-1,0,unknown,no,0.619
54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure,no,1.139
43,technician,single,secondary,no,34,no,no,telephone,30,jul,29,1,-1,0,unknown,no,0.034
51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,unknown,no,0.078
26,student,single,secondary,no,203,no,no,cellular,16,nov,104,1,196,1,failure,no,0.203
31,entrepreneur,single,tertiary,no,38,no,no,cellular,20,nov,185,2,-1,0,unknown,no,0.038
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no,0.263
43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,no,1.017
57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,-1,0,unknown,no,0.023
28,admin.,married,secondary,no,12,yes,no,cellular,30,jan,73,3,256,3,other,no,0.012
25,technician,single,secondary,no,-80,yes,yes,unknown,3,jun,89,1,-1,0,unknown,no,-0.08
25,student,single,secondary,no,331,no,no,telephone,26,aug,170,4,-1,0,unknown,yes,0.331
53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,8,6,-1,0,unknown,no,4.554
36,admin.,single,secondary,no,319,yes,no,cellular,18,may,120,2,-1,0,unknown,no,0.319
52,management,married,secondary,no,-588,yes,no,cellular,22,jul,81,4,-1,0,unknown,no,-0.588
47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no,3.94
56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,nov,99,3,-1,0,unknown,no,3.337
38,services,single,secondary,no,2253,yes,no,cellular,13,may,937,3,-1,0,unknown,yes,2.253
38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,no,0.0
31,services,single,secondary,no,1987,yes,no,telephone,20,nov,55,2,-1,0,unknown,no,1.987
57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no,0.206
47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown,no,0.751
46,housemaid,married,primary,no,19,yes,no,telephone,21,jul,171,1,-1,0,unknown,no,0.019
36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,no,0.439
23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no,8.627
55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,no,-0.703
39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure,no,0.691
36,technician,divorced,secondary,no,-435,yes,no,unknown,2,jun,85,8,-1,0,unknown,no,-0.435
53,services,divorced,unknown,no,1012,yes,no,cellular,28,jul,332,2,-1,0,unknown,no,1.012
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no,0.26
48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,unknown,no,0.017
44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,unknown,no,10.888
28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,unknown,yes,0.227
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no,0.105
28,services,single,secondary,no,290,yes,no,cellular,18,may,128,1,-1,0,unknown,no,0.29
49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,nov,56,1,103,2,other,no,2.37
59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063,5,-1,0,unknown,yes,0.351
46,technician,married,secondary,no,1427,yes,no,unknown,14,may,32,3,-1,0,unknown,no,1.427
31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,165,4,-1,0,unknown,no,0.033
55,management,married,tertiary,no,-375,no,no,cellular,30,jul,814,2,-1,0,unknown,yes,-0.375
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,1.187
47,entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,unknown,no,0.668
52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,yes,2.087
41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown,no,0.028
50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7,may,141,8,297,2,other,no,0.806
44,services,single,secondary,no,1378,yes,no,unknown,8,may,257,2,-1,0,unknown,no,1.378
69,retired,married,secondary,no,745,no,no,telephone,9,sep,595,1,-1,0,unknown,no,0.745
40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,303,2,-1,0,unknown,no,-0.495
63,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,-1,0,unknown,no,8.044
31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no,-0.282
36,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228,2,-1,0,unknown,no,2.357
38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no,1.146
42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,yes,1.08
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,unknown,no,0.595
37,management,divorced,tertiary,no,896,no,yes,cellular,14,aug,343,2,-1,0,unknown,no,0.896
40,technician,married,secondary,no,257,yes,no,unknown,16,may,731,4,-1,0,unknown,no,0.257
56,admin.,married,secondary,no,16873,no,no,cellular,7,oct,223,1,-1,0,unknown,no,16.873
50,management,married,tertiary,no,4,no,no,cellular,17,nov,223,1,96,2,failure,no,0.004
37,services,single,secondary,no,21,yes,no,cellular,2,feb,96,1,271,2,other,no,0.021
26,management,single,tertiary,no,350,no,no,cellular,8,jul,367,1,-1,0,unknown,no,0.35
33,admin.,married,secondary,no,-6,yes,no,unknown,7,may,566,2,-1,0,unknown,no,-0.006
51,services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,unknown,no,0.0
58,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,no,0.116
34,management,married,tertiary,no,4170,yes,no,unknown,21,may,935,1,-1,0,unknown,no,4.17
40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no,0.888
34,management,married,tertiary,no,697,no,no,cellular,5,aug,166,1,-1,0,unknown,no,0.697
38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,failure,no,13.156
31,admin.,single,secondary,no,68,yes,no,cellular,16,apr,570,2,-1,0,unknown,no,0.068
39,self-employed,single,unknown,no,0,no,no,unknown,20,jun,13,11,-1,0,unknown,no,0.0
39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526,2,-1,0,unknown,yes,2.763
30,services,single,secondary,no,3485,no,no,cellular,2,feb,142,2,-1,0,unknown,no,3.485
57,management,married,secondary,no,82,no,yes,telephone,4,feb,140,1,-1,0,unknown,no,0.082
42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,311,2,-1,0,unknown,yes,4.945
33,technician,married,secondary,no,133,no,no,cellular,4,may,218,1,-1,0,unknown,yes,0.133
52,technician,married,secondary,no,3554,no,yes,cellular,8,jul,89,1,-1,0,unknown,no,3.554
38,technician,married,secondary,no,994,no,no,unknown,9,jun,119,1,-1,0,unknown,no,0.994
38,management,single,tertiary,no,493,yes,no,cellular,11,may,553,1,367,7,failure,no,0.493
40,services,married,unknown,no,4075,yes,no,unknown,16,jun,162,3,-1,0,unknown,no,4.075
36,management,married,tertiary,no,222,yes,no,cellular,6,may,317,1,169,2,failure,no,0.222
35,self-employed,single,tertiary,no,44,no,no,cellular,7,sep,310,2,96,2,other,no,0.044
42,admin.,married,secondary,no,529,yes,yes,cellular,19,nov,193,3,-1,0,unknown,no,0.529
30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,yes,0.569
46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown,no,0.593
37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146,4,-1,0,unknown,yes,0.0
38,blue-collar,single,primary,no,490,yes,yes,unknown,25,aug,17,1,-1,0,unknown,no,0.49
38,retired,single,unknown,no,62,no,no,unknown,19,jun,212,1,-1,0,unknown,no,0.062
19,student,single,primary,no,103,no,no,cellular,10,jul,104,2,-1,0,unknown,yes,0.103
64,retired,married,tertiary,no,846,no,no,cellular,11,feb,671,1,181,3,failure,yes,0.846
72,retired,married,primary,no,763,no,no,cellular,24,apr,384,2,-1,0,unknown,yes,0.763
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,-1,0,unknown,yes,4.579
45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,no,0.016
36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,no,1.852
54,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,no,4.503
45,technician,married,secondary,no,315,yes,no,cellular,30,jun,103,1,-1,0,unknown,no,0.315
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no,0.023
48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,yes,1.147
25,technician,single,secondary,no,505,no,yes,cellular,17,nov,386,2,-1,0,unknown,yes,0.505
44,blue-collar,married,primary,no,-237,yes,no,telephone,10,jul,73,1,-1,0,unknown,no,-0.237
32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no,0.329
37,services,single,tertiary,no,223,yes,no,unknown,28,may,25,1,-1,0,unknown,no,0.223
34,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,unknown,no,0.0
58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,jun,67,2,-1,0,unknown,no,0.314
62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown,no,0.0
35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown,no,8.652
41,technician,single,secondary,no,618,no,no,cellular,5,feb,1056,1,-1,0,unknown,no,0.618
59,self-employed,married,tertiary,no,593,no,no,unknown,13,may,64,2,-1,0,unknown,no,0.593
28,admin.,single,secondary,no,177,yes,yes,cellular,6,may,150,1,-1,0,unknown,no,0.177
46,entrepreneur,married,unknown,no,242,yes,no,unknown,9,may,332,2,-1,0,unknown,no,0.242
59,technician,married,secondary,no,2308,no,no,cellular,30,apr,815,1,87,1,other,yes,2.308
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,failure,no,8.023
26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,no,-0.032
28,blue-collar,married,primary,no,702,yes,no,unknown,26,jun,318,2,-1,0,unknown,no,0.702
29,blue-collar,single,primary,no,950,yes,no,unknown,4,jun,135,3,-1,0,unknown,no,0.95
26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,unknown,no,0.609
41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no,0.641
32,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579,1,246,4,failure,yes,0.678
51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no,0.176
26,services,single,secondary,no,0,no,no,cellular,29,jul,165,23,-1,0,unknown,no,0.0
56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,unknown,yes,1.238
48,technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,unknown,no,0.31
42,blue-collar,married,secondary,no,-921,yes,no,unknown,26,may,115,2,-1,0,unknown,no,-0.921
38,services,married,secondary,no,0,yes,no,telephone,28,jul,121,2,-1,0,unknown,no,0.0
40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no,-1.212
34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265,1,-1,0,unknown,no,5.498
47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no,-0.009
55,retired,married,secondary,no,159,no,no,cellular,28,aug,159,1,-1,0,unknown,no,0.159
39,management,single,secondary,no,36,no,no,cellular,29,aug,70,2,-1,0,unknown,no,0.036
48,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown,no,-0.551
49,technician,divorced,tertiary,no,0,yes,no,cellular,12,jun,177,3,-1,0,unknown,no,0.0
28,services,single,secondary,no,2685,no,yes,unknown,24,aug,5,1,-1,0,unknown,no,2.685
33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,-1,0,unknown,no,0.21
26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136,8,-1,0,unknown,no,2.469
31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes,4.148
60,admin.,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,no,0.174
48,admin.,married,unknown,no,0,yes,no,cellular,8,may,85,1,168,2,failure,no,0.0
34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59,2,-1,0,unknown,no,0.428
